ID,Model,Brand,Capacity,Condition,Location,Price,Delivery Time,URL
253613816125,BJ415 G-R*6,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/WestinghouseBJ-415-G-R-6-Fridge-Freezer-Combo-Seals/253613816125?hash=item3b0c8fb93d:g:eQEAAOSwwMJbTreU
253223636560,SX105,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-SX105-550x1290-Fridge-Seal-Door-Gasket-Seal/253223636560?hash=item3af54e0e50:g:RlkAAOSw3ONZn8uY
252441288463,RS652G,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS652G-Fridge-Freezer-Combo-Seals-Gasket-Door-Seal/252441288463?hash=item3ac6ac5f0f:g:Q74AAOSwVW5bTqQ7
261994270671,ER48F,Fijitsu,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fijitsu-ER48F-Freezer-Seal-755x656-Door-Gasket/261994270671?hash=item3d00134fcf:g:PbkAAOSwMmBVub8Q
262918433560,FF160,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $102.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-FF160-Door-Seal/262918433560?hash=item3d3728eb18:g:oK0AAOSwawBbYaJO
252441432026,RP381V,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RP381V-1530X655-Refrigerator-Door-Gasket-Seal/252441432026?hash=item3ac6ae8fda:g:raQAAOSwyCNbZA3P
252510787389,55,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-55-Seal-650-x-1400-Refrigerator-Door-Gasket-Seal/252510787389?hash=item3acad0d73d:g:xpAAAOSw1vlUrJ8Y
253223797787,F-9-S15,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-F-9-S15-715x1330-Fridge-Seal-Door-Gasket-Seal/253223797787?hash=item3af550841b:g:RlkAAOSw3ONZn8uY
252067447754,ZF67/51,Zanussi,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Zanussi-Fridge-Seal-ZF67-51-580x780-Refrigerator-Door-Gasket-Seal/252067447754?hash=item3ab06403ca:g:uQwAAOSwc3ZUq0RG
262917671574,KT2,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-KT2-1115X610-Refrigerator-Door-Seal/262917671574?hash=item3d371d4a96:g:baQAAOSwm8VUrKU~
262918389487,M090 WA,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-M090-WA-Door-Seal/262918389487?hash=item3d37283eef:g:-S0AAOSwkVVbYajg
263930153843,NB400F-L,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-NB400F-L-Door-Seal/263930153843?hash=item3d73768b73:g:5kMAAOSwKHBbYcND
253146830246,SFP15CD,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-SFP15CD-715x950-Fridge-Seal-Door-Gasket-Seal/253146830246?hash=item3af0ba15a6:g:RlkAAOSw3ONZn8uY
262917693599,LT377 B,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-LT377-B-1010X610-Refrigerator-Door-Seal/262917693599?hash=item3d371da09f:g:baQAAOSwm8VUrKU~
263324392275,FPCD13LS,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FPCD13LS-Combo-Fridge-and-Freezer-Seal-Door-Gasket/263324392275?hash=item3d4f5b5b53:g:j6oAAOSw5RpbcpVY
252699438168,N640A,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-N640A-490X1530-Refrigerator-Door-Gasket-Seal/252699438168?hash=item3ad60f6c58:g:xpAAAOSw1vlUrJ8Y
262915840070,P336S,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-P336S-Door-Seal/262915840070?hash=item3d37015846:g:mmgAAOSwKdZbYdNt
263164369689,ARS642A,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-ARS642A-Fridge-Seal-725X1005-Door-Gasket-FREE-EXPRESS-POST/263164369689?hash=item3d45d19b19:g:oh0AAOSw-05ZmoUb
252510855031,C93,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-C93-Seal-730-x-1070-Refrigerator-Door-Gasket-Seal/252510855031?hash=item3acad1df77:g:xpAAAOSw1vlUrJ8Y
264284394786,WSE6100WA WSE6100WA*03 WSE6100WA*06 WSE6100WA*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Westinghouse-610L-Fridge-Defrost-Heater-Element-WSE6100WA-06/264284394786?hash=item3d8893d522:g:uvIAAOSwX4BctGdv
252769925794,C300T-3,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-C300T-3-Seal-1060x580-Refrigerator-Door-Seal/252769925794?hash=item3ada42faa2:g:baQAAOSwm8VUrKU~
262852180689,C300F-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C300F-R-Door-Seal/262852180689?hash=item3d3335fad1:g:eLcAAOSw8~RbS5fn
262852179738,C300F-L,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C300F-L-Door-Seal/262852179738?hash=item3d3335f71a:g:kD8AAOSwqfhbS5es
262896928706,CB380A-R,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-CB380A-R-Door-Seal/262896928706?hash=item3d35e0c7c2:g:YA0AAOSw3TJbV1jc
253680289726,493,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-493-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/253680289726?hash=item3b108607be:g:aBUAAOSwl0VbGI0A
263052171454,87-48F/FRBA,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-Fridge-Freezer-Seal-Combo-87-48F-FRBA-Refrigerator-Door-Gasket-Seal/263052171454?hash=item3d3f2198be:g:0V8AAOSw6lJbT01n
253799203087,B1350-2 B135V,Skope,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Skope-B1350-2-B135V-Fridge-Seals-Door-Gasket-Gasket-Free-Express-Post/253799203087?hash=item3b179c810f:g:KzMAAOSwHHtZkTN3
263735647083,C490,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C490-Fridge-Freezer-Combo-Door-Seal/263735647083?hash=item3d67de9b6b:g:7v4AAOSwC-JbS2Gq
252305969362,BJ425BS,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-BJ425BS-660x930-Refrigerator-Door-Gasket-Seal/252305969362?hash=item3abe9b90d2:g:liYAAOSwZOBbjPAx
300867108930,SRS691GDIS,Samsung,None,Brand New,Sydney^ New South Wales^ Australia,104.0,Fri. 3 May. and Tue. 14 May. ,https://www.ebay.com.au/itm/4x-SAMSUNG-DA29-00003F-G-A-B-FRIDGE-WATER-FILTER-REPLACEMENT/300867108930?hash=item460d13c042:g:fF4AAOSwNnRYhCNg
263538025362,SR22 N,Amana,None,Brand New,Bibra Lake^Wa^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Amana-SR22-N-Combo-Door-Gasket-Seals/263538025362?hash=item3d5c172392:g:JJEAAOSwvvBaoKT4
262859800116,C330 T,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-C330-T-935X620-Refrigerator-Door-Gasket-Seal/262859800116?hash=item3d33aa3e34:g:xpAAAOSw1vlUrJ8Y
252986232041,PF310,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Seals-PF310-Screw-in/252986232041?hash=item3ae7278ce9:g:1OQAAOSw-GBbThtH
252776165452,C391 SD,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Seal-C391-SD1105X625-Refrigerator-Door-Seal/252776165452?hash=item3adaa2304c:g:baQAAOSwm8VUrKU~
252052295922,250DD,G.E & Rank,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/G-E-Rank-Fridge-Seal-250DD-515x1025-Refrigerator-Door-Gasket-Seal/252052295922?hash=item3aaf7cd0f2:g:uQwAAOSwc3ZUq0RG
163074161455,RS352,Westinghouse,None,Brand New,Bibra Lake^ Australia,59.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS-352-Freezer-Seal-1600X530-Free-Express-Post/163074161455?hash=item25f7fa3b2f:g:EkoAAOSw-tFbDxco
253475160018,SBDE 522 VW,Amana,None,Brand New,Bibra Lake^Wa^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Amana-SBDE-522-VW-Combo-Door-Gasket-Seals/253475160018?hash=item3b044bffd2:g:JJEAAOSwvvBaoKT4
253804985927,2T513F,Admiral,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Admiral-2T513F-Fridge-Freezer-Seal-Combo-Refrigerator-Door-Gasket-Seal/253804985927?hash=item3b17f4be47:g:Y0MAAOSw5UVbao~N
163073402800,RP 381 W,Westinghouse,None,Brand New,Bibra Lake^ Australia,59.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RP381-W-Fridge-Seal-1530X655-Free-Express-Post/163073402800?hash=item25f7eea7b0:g:EkoAAOSw-tFbDxco
263164446796,DL36CR,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-DL36CR-Fridge-Seal-665X1015-Door-Gasket-FREE-EXPRESS-POST/263164446796?hash=item3d45d2c84c:g:oh0AAOSw-05ZmoUb
273721146818,300 & 400 Litre,Fisher & Paykel,None,Used,LOGAN^ Queensland^ ^ Australia,10.0,Fri. 3 May. and Tue. 14 May. ,https://www.ebay.com.au/itm/FREEZER-DOOR-BIN-Fisher-Paykel-300-Litre-400-Litre-Fridges/273721146818?hash=item3fbb0d3dc2:g:h5sAAOSw6nhcb2po
252836417081,N640C,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $102.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-N640C-Door-Seal/252836417081?hash=item3ade398e39:g:XyoAAOSwfSJbYcd~
333008193288,CF35 through to CF110,Waeco,None,Brand New,Darwin^ Northern Territory^ Australia,30.0,Wed. 8 May. and Thu. 16 May. ,https://www.ebay.com.au/itm/Waeco-Spares-Button-Membrane-for-CF35-through-to-CF110-Version-B/333008193288?hash=item4d88d5c708:g:EEYAAOSwWFFbBhVA
252744488552,N500BRWWWWV812,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Seals-N500BRWWWWV812-Push-In/252744488552?hash=item3ad8bed668:g:630AAOSwoHJbThz2
264284393703,WSE6100PA WSE6100PA*03 WSE6100PA*06 WSE6100PA*07,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,75.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/EXPRESS-Genuine-Westinghouse-610L-Fridge-Defrost-Heater-Element-WSE6100PA/264284393703?hash=item3d8893d0e7:g:QRoAAOSw-LNctGcF
252815048329,CB380CR,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-CB380CR-Seal-870x615-Refrigerator-Door-Gasket-Seal/252815048329?hash=item3adcf37e89:g:xpAAAOSw1vlUrJ8Y
252770102123,C300S,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C300S-Door-Seal/252770102123?hash=item3ada45ab6b:g:BuUAAOSw4fBbS5jG
262265123011,RP 342,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Seal-RP342-1510X580-Refrigerator-Door-Gasket-Seal/262265123011?hash=item3d103830c3:g:ifwAAOSw~AhbXb8c
253804981447,2T-41F,Admiral,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Admiral-2T-41F-Fridge-Freezer-Seal-Combo-Refrigerator-Door-Gasket-Seal/253804981447?hash=item3b17f4acc7:g:Y0MAAOSw5UVbao~N
253680289978,496,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-496-Fridge-Freezer-Combo-Door-Seal-SizesInDescription-Below/253680289978?hash=item3b108608ba:g:aBUAAOSwl0VbGI0A
252445171332,360MV6,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-360MV6-Fridge-Seal-1370X625-Refrigerator-Door-Gasket-Seal-18mm/252445171332?hash=item3ac6e79e84:g:kPEAAOSwgMBbfAsv
263683383865,BJ504 T-R*14,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-504-T-R-14-Fridge-Freezer-Combo-Seal-Door-Gasket-Seal/263683383865?hash=item3d64c12239:g:ydwAAOSwAzZbPFAZ
262915814609,FN291T,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $102.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-FN291T-Door-Seal/262915814609?hash=item3d3700f4d1:g:ff8AAOSwjRFbYaIg
252782340001,C350 SH,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C350-SH-Door-Seal/252782340001?hash=item3adb0067a1:g:slkAAOSw1d9bV1Eb
252616606542,C160WH,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C160WH-Fridge-Seal-460-X-815-Refrigerator-Seal/252616606542?hash=item3ad11f834e:g:x-wAAOSwM9xbfBZJ
253119501416,11-70-57,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-11-70-57-550X1160-Fridge-Seal-Door-Gasket-Seal/253119501416?hash=item3aef191468:g:QP8AAOSwygpbc-PZ
253100213051,R5320,Hoover,None,Brand New,Bibra Lake^Wa^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Hoover-Fridge-Freezer-Combo-R5320-Refrigerator-Door-Gasket-Seal/253100213051?hash=item3aedf2c33b:g:E6sAAOSwKb1bTzwB
263151034512,HJ3PCBA-000,Williams,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Williams-HJ3PCBA-000-Fridge-Seal-655X625-Gasket-FREE-EXPRESS-POSTAGE/263151034512?hash=item3d45062090:g:xgAAAOSwKUxZlSD7
263975392317,WSE6070WA WSE6070WA*4,Westinghouse,None,Brand New,Mount Druitt^ NSW^ Australia,95.0,Thu. 9 May. and Tue. 21 May. ,https://www.ebay.com.au/itm/Genuine-Westinghouse-Fridge-Freezer-Condenser-Fan-Motor-WSE6070WA-WSE6070WA-4/263975392317?hash=item3d7628d43d:g:YkQAAOSw1fdbt4Wd
163078264690,C520 F-L,Kelvinator,None,Brand New,Bibra Lake^ Australia,90.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-C520F-L-Combo-Fridge-Freezer-Seal-Free-Express-Post/163078264690?hash=item25f838d772:g:bNEAAOSwMv5bVyPy
253613803097,BJ 414 CM-L,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-414-CM-L-Fridge-Freezer-Combo-Seals-Gasket-Door-Seal/253613803097?hash=item3b0c8f8659:g:5V4AAOSwbShbOxKj
263032615661,N385,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-and-Freezer-Combo-Seals-N385-Screw-in/263032615661?hash=item3d3df732ed:g:OuEAAOSwpe1bTgn0
301292242794,SRS691GDIS,Samsung,None,Brand New,Sydney^ New South Wales^ Australia,81.0,Thu. 2 May. and Mon. 13 May. ,https://www.ebay.com.au/itm/X3-Samsung-Fridge-Filters-Part-Number-DA29-00003G-Suit/301292242794?hash=item46266ac76a:g:A9cAAOSwImRYgb9T
263613399349,ERM500,Fijitsu,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fujitsu-ERM500-Fridge-Freezer-Combo-Seal-Door-Gasket-Refrigerator-Door-Gasket/263613399349?hash=item3d60954135:g:bBQAAOSwyQtVwa36
263538374971,BX 518 VW,Amana,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Amana-BX-518-VW-920X720-Fridge-Door-Gasket-Seal/263538374971?hash=item3d5c1c793b:g:aJEAAOSwqj9bfbvd
253475130995,XRSS465BB,Amana,None,Brand New,Bibra Lake^Wa^ Australia,U $120.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Amana-XRSS465BB-Combo-Door-Gasket-Seals/253475130995?hash=item3b044b8e73:g:JJEAAOSwvvBaoKT4
253112436293,DL37TR,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-DL37TR-Fridge-Seal-665X1325-Door-Gasket-FREE-EXPRESS-POST/253112436293?hash=item3aeead4645:g:oh0AAOSw-05ZmoUb
261790393126,E361T,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-Seal-E361T-645x880-Refrigerator-Door-Seal/261790393126?hash=item3cf3ec6326:g:YyoAAOSwk5FUr2ev
253223799129,FB190,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FB190-510x1125-Fridge-Seal-Door-Gasket-Seal/253223799129?hash=item3af5508959:g:RlkAAOSw3ONZn8uY
253112396633,Bar/1.401,Ignis,None,Brand New,Bibra Lake^ WA^ Australia,U $85.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Ignis-Bar-1-401-Combo-Fridge-Freezer-Seal-Gasket-FREE-EXPRESS-POST/253112396633?hash=item3aeeacab59:g:9KIAAOSwkbdbT12V
253259815869,FPCD15,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FPCD15-Combo-Fridge-and-Freezer-Seal-Door-Gasket/253259815869?hash=item3af7761bbd:g:TxYAAOSwdQJbcpaM
253246525122,FB380F-01,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-FB380F-01-620x900-Fridge-Seal-Door-Gasket-Seal/253246525122?hash=item3af6ab4ec2:g:RlkAAOSw3ONZn8uY
263685903404,BJ505 BS-LWZ,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-505-BS-LWZ-Fridge-Freezer-Combo-Seal-Door-Gasket-Seal/263685903404?hash=item3d64e7942c:g:YTQAAOSwc15bPGrf
163061737776,RS631,Westinghouse,None,Brand New,Bibra Lake^ Australia,120.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS631-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163061737776?hash=item25f73ca930:g:7U0AAOSwA4BbBIjB
263867558201,9U-40CD,Admiral,None,Brand New,Bibra Lake^Wa^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Admiral-9U-40CD-Fridge-Freezer-Seal-Combo-Refrigerator-Door-Gasket-Seal/263867558201?hash=item3d6fbb6939:g:Y0MAAOSw5UVbao~N
263278272645,F-9-CDC15,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $60.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-F-9-CDC15-715x945-Fridge-Seal-Door-Gasket-Seal/263278272645?hash=item3d4c9ba085:g:RlkAAOSw3ONZn8uY
262859772840,C380 HM,Kelvinator,None,Brand New,Bibra Lake^ WA^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-Fridge-Freezer-Combo-C380-HM-Door-Seal/262859772840?hash=item3d33a9d3a8:g:f28AAOSwfH9bVz1~
252297955536,BJ414Q-L,Westinghouse,None,Brand New,Bibra Lake^ WA^ Australia,U $90.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-Fridge-Freezer-Combo-Seals-BJ414Q-L-Gasket-Door-Seal/252297955536?hash=item3abe2148d0:g:7LUAAOSwUSpbSrKY
261976487321,FK29A,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-Seal-FK29A-555x1405-Refrigerator-Door-Gasket-Seal/261976487321?hash=item3cff03f599:g:k2YAAOSwzrxUr2Cq
163060128417,RS643 V*5,Westinghouse,None,Brand New,Bibra Lake^ Australia,120.0,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-RS643-V-5-Combo-Fridge-Freezer-Seal-Seal-Free-Express-Post/163060128417?epid=0&hash=item25f7241aa1:g:7U0AAOSwA4BbBIjB
252986981555,KVF121L,Fisher & Paykel,None,Brand New,Bibra Lake^ WA^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Fisher-Paykel-Fridge-Seal-KVF121L-1555X615-Refrigerator-Door-Gasket-Screw-In/252986981555?hash=item3ae732fcb3:g:k2YAAOSwzrxUr2Cq
262977244244,71-375C,Phillips,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Phillips-Fridge-Seal-71-375C-670-x-1325-Refrigerator-Door-Gasket-Seal/262977244244?epid=0&hash=item3d3aaa4c54:g:Qj4AAOSw0t9U1~4w
253223791977,F-9-515DR,Frigidaire & Crosley,None,Brand New,Bibra Lake^Wa^ Australia,U $59.00,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Frigidaire-Crosley-F-9-515DR-715x1325-Fridge-Seal-Door-Gasket-Seal/253223791977?hash=item3af5506d69:g:RlkAAOSw3ONZn8uY
262506075370,380CSE,Kelvinator,None,Brand New,Bibra Lake^Wa^ Australia,U $76.50,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Kelvinator-380CSE-Fridge-Freezer-Combo-Door-Seal-Gasket-Door-Seal/262506075370?hash=item3d1e94d4ea:g:77kAAOSwUq9bSxG1
263683354510,BJ503 TR,Westinghouse,None,Brand New,Bibra Lake^Wa^ Australia,U $89.99,Tue. 7 May. and Mon. 20 May. ,https://www.ebay.com.au/itm/Westinghouse-BJ-503-TR-Fridge-Freezer-Combo-Seal/263683354510?hash=item3d64c0af8e:g:43QAAOSwT69bPEpG
